"time","x"
"2016-06-23 09:00:00",0.627744680727532
"2016-06-23 10:00:00",0.487511802148055
"2016-06-23 11:00:00",0.442700665613334
"2016-06-23 12:00:00",0.458803979845682
"2016-06-23 13:00:00",0.474847118381867
"2016-06-23 14:00:00",0.466482161511796
"2016-06-23 15:00:00",0.508109194199771
"2016-06-23 16:00:00",0.482558040656429
"2016-06-23 17:00:00",0.43027178114785
"2016-06-23 18:00:00",0.465520913949026
"2016-06-23 19:00:00",0.48204142335435
"2016-06-23 20:00:00",0.482910839711422
"2016-06-23 21:00:00",0.510595895635739
"2016-06-23 22:00:00",0.470254121974795
"2016-06-23 23:00:00",0.507030682879001
"2016-06-24 00:00:00",0.470829181729841
"2016-06-24 01:00:00",0.475461910637459
"2016-06-24 02:00:00",0.458269962616956
"2016-06-24 03:00:00",0.457146708031384
"2016-06-24 04:00:00",0.474260290505063
"2016-06-24 05:00:00",0.445692049729501
"2016-06-24 06:00:00",0.43839207648337
"2016-06-24 07:00:00",0.548550347910297
"2016-06-24 08:00:00",0.4509804
"2016-06-24 09:00:00",0.430311910717853
"2016-06-24 10:00:00",0.46423208328799
"2016-06-24 11:00:00",0.527745053783677
"2016-06-24 12:00:00",0.465928026365322
"2016-06-24 13:00:00",0.444392734930125
"2016-06-24 14:00:00",0.453222240927236
"2016-06-24 15:00:00",0.450917972986064
"2016-06-24 16:00:00",0.487794724611455
"2016-06-24 17:00:00",0.45585837974241
"2016-06-24 18:00:00",0.478650598732384
"2016-06-24 19:00:00",0.506815282158875
"2016-06-24 20:00:00",0.488659078580255
"2016-06-24 21:00:00",0.455502377354614
"2016-06-24 22:00:00",0.465922458983525
"2016-06-24 23:00:00",0.465345838788879
"2016-06-25 00:00:00",0.43809362188378
"2016-06-25 01:00:00",0.457820264136768
"2016-06-25 02:00:00",0.458785668146208
"2016-06-25 03:00:00",0.481355389218537
"2016-06-25 04:00:00",0.445058329116543
"2016-06-25 05:00:00",0.498944345975176
"2016-06-25 06:00:00",0.464790102201446
"2016-06-25 07:00:00",0.485427861221877
"2016-06-25 08:00:00",0.553803514744259
"2016-06-25 09:00:00",0.436064200503671
"2016-06-25 10:00:00",0.482708690556671
"2016-06-25 11:00:00",0.40378968247911
"2016-06-25 12:00:00",0.48754404424425
"2016-06-25 13:00:00",0.443044435927474
"2016-06-25 14:00:00",0.477197071399434
"2016-06-25 15:00:00",0.524390622356856
"2016-06-25 16:00:00",0.488178789885502
"2016-06-25 17:00:00",0.445171351892178
"2016-06-25 18:00:00",0.462665056421092
"2016-06-25 19:00:00",0.488511459559815
"2016-06-25 20:00:00",0.533947762243984
"2016-06-25 21:00:00",0.445760105788823
"2016-06-25 22:00:00",0.468984666739729
"2016-06-25 23:00:00",0.434614314542548
"2016-06-26 00:00:00",0.410122225680049
"2016-06-26 01:00:00",0.485621404532716
"2016-06-26 02:00:00",0.476345174524544
"2016-06-26 03:00:00",0.476117540167671
"2016-06-26 04:00:00",0.45118882886324
"2016-06-26 05:00:00",0.453725133403569
"2016-06-26 06:00:00",0.424470886673312
"2016-06-26 07:00:00",0.42114800885048
"2016-06-26 08:00:00",0.4509804
"2016-06-26 09:00:00",0.61425899083241
"2016-06-26 10:00:00",0.450980392156862
"2016-06-26 11:00:00",0.599319611071895
"2016-06-26 12:00:00",0.525227167017058
"2016-06-26 13:00:00",0.416730991534599
"2016-06-26 14:00:00",0.46193616772548
"2016-06-26 15:00:00",0.476538049363486
"2016-06-26 16:00:00",0.437089129202376
"2016-06-26 17:00:00",0.496859284182203
"2016-06-26 18:00:00",0.477199583052733
"2016-06-26 19:00:00",0.484299236688546
"2016-06-26 20:00:00",0.460727095200965
"2016-06-26 21:00:00",0.465888062024889
"2016-06-26 22:00:00",0.49019760592264
"2016-06-26 23:00:00",0.480708907697816
"2016-06-27 00:00:00",0.444553431771388
"2016-06-27 01:00:00",0.500832980557057
"2016-06-27 02:00:00",0.503858719559917
"2016-06-27 03:00:00",0.503655052328543
"2016-06-27 04:00:00",0.490371396894018
"2016-06-27 05:00:00",0.440213331796067
"2016-06-27 06:00:00",0.419168802785824
"2016-06-27 07:00:00",0.497171389411044
"2016-06-27 08:00:00",0.504346181759981
"2016-06-27 09:00:00",0.506670348768995
"2016-06-27 10:00:00",0.415876721860811
"2016-06-27 11:00:00",0.413392968614752
"2016-06-27 12:00:00",0.445906803838884
"2016-06-27 13:00:00",0.427966319870818
"2016-06-27 14:00:00",0.429876556933286
"2016-06-27 15:00:00",0.465980290631894
"2016-06-27 16:00:00",0.466607827642811
"2016-06-27 17:00:00",0.450896065386945
"2016-06-27 18:00:00",0.422434097185706
"2016-06-27 19:00:00",0.454672158577439
"2016-06-27 20:00:00",0.47155990286471
"2016-06-27 21:00:00",0.473729618957091
"2016-06-27 22:00:00",0.468464477026743
"2016-06-27 23:00:00",0.498143535093531
"2016-06-28 00:00:00",0.481593313359906
"2016-06-28 01:00:00",0.455766977816762
"2016-06-28 02:00:00",0.489108188268448
"2016-06-28 03:00:00",0.461687056935888
"2016-06-28 04:00:00",0.450228913014406
"2016-06-28 05:00:00",0.450074667461194
"2016-06-28 06:00:00",0.414600737800312
"2016-06-28 07:00:00",0.462980836454246
"2016-06-28 08:00:00",0.469758061086322
"2016-06-28 09:00:00",0.368122131889361
"2016-06-28 10:00:00",0.504955191156153
"2016-06-28 11:00:00",0.471734275637707
"2016-06-28 12:00:00",0.545081834548038
"2016-06-28 13:00:00",0.465728223238465
"2016-06-28 14:00:00",0.489220230052111
"2016-06-28 15:00:00",0.43799218756424
"2016-06-28 16:00:00",0.466067368009784
"2016-06-28 17:00:00",0.443449464210028
"2016-06-28 18:00:00",0.453676103210975
"2016-06-28 19:00:00",0.483282146172986
"2016-06-28 20:00:00",0.454092998934113
"2016-06-28 21:00:00",0.478646952970494
"2016-06-28 22:00:00",0.467989706850953
"2016-06-28 23:00:00",0.477258833469154
"2016-06-29 00:00:00",0.450386708379828
"2016-06-29 01:00:00",0.439289511219427
"2016-06-29 02:00:00",0.463051502692501
"2016-06-29 03:00:00",0.481337625540855
"2016-06-29 04:00:00",0.472161412005983
"2016-06-29 05:00:00",0.532775273184587
"2016-06-29 06:00:00",0.444192213568858
"2016-06-29 07:00:00",0.450131470637149
"2016-06-29 08:00:00",0.488720449191878
"2016-06-29 09:00:00",0.4509804
